conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code,naceCode
Occupation,http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b,2133,tehnician de mediu/tehniciană de mediu,"tehniciană de mediu
tehnician de mediu",,released,2025-08-01T15:03:24.581Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tehnicienii de mediu investighează sursele de poluare și contribuie la elaborarea planurilor de prevenire a poluării și de protecție a mediului. Prelevă eșantioane de sol, apă sau alte materiale și efectuează teste pentru a analiza nivelul de poluare și pentru a identifica sursa.",2133.15,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/8412,
http://data.europa.eu/ux2/nace2.1/360,
http://data.europa.eu/ux2/nace2.1/7499,
http://data.europa.eu/ux2/nace2.1/390"
Occupation,http://data.europa.eu/esco/occupation/e859428d-6dbd-406b-bb2e-d5a0ae21df29,7411,electrician de scenă/electriciană de scenă,"electrician
electriciană
electrician evenimente live
electrician iluminare scenă
electrician de scenă
electriciană de scenă
electrician generatoare electrice
electriciană evenimente live
electriciană iluminare scenă",,released,2024-01-25T14:20:45.926Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Electricieni de scenă instalează și dezinstalează sisteme electrice temporare și fiabile pentru a sprijini evenimente. Lucrează în locuri fără acces la rețeaua electrică, precum și în locuri cu acces temporar la rețeaua electrică. Activitatea lor se bazează pe instrucțiuni, planuri și calcule. Lucrează atât în interior, cât și în aer liber. Cooperează strâns cu personalul tehnic și cu operatorii.",7411.1.3,http://data.europa.eu/ux2/nace2.1/4321
Occupation,http://data.europa.eu/esco/occupation/e89e330c-daa3-48f0-b34e-04e3344ea8dc,2655,actor de voce/actriță de voce,"actriță de voce femininâ
actriță de voce
povestitor
actor de voce masculin
narator
actor de voce","voice-over
voice over; voice-over",released,2024-01-25T11:05:43.975Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Actorii de voce interpretează dialoguri ale personajelor animate de televiziune sau film. Empatizează cu personajele și le aduc la viață prin vocea lor.,2655.1.1,http://data.europa.eu/ux2/nace2.1/902
Occupation,http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,2330,profesor de filozofie în învățământul secundar,"profesor de filozofie
profesor de filozofie liceu
tutore de filozofie în liceu
profesor de filozofie in invatamantul secundar
profesoară de filozofie în învățământul liceal, postliceal
profesor de filozofie în învățământul liceal, postliceal
profesoară de filozofie în învățământul secundar
profesor de studii filozofice la liceu
profesor de filozofie în învățământul gimnazial
profesoară de filozofie în învățământul gimnazial",,released,2023-10-26T10:42:09.685Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Profesorii de filozofie în învățământul secundar instruiesc elevi, în general copii și tineri adulți, în cadrul unui liceu. De obicei, sunt profesori specializați care predau în domeniul lor de studiu, filozofie. Pregătesc planuri de lecție și materiale, monitorizează progresele elevilor, acordă asistență în mod individual atunci când este necesar și evaluează cunoștințele și practica în domeniul filozofiei prin teste și examene practice, de obicei fizice.",2330.1.14,http://data.europa.eu/ux2/nace2.1/8531
Occupation,http://data.europa.eu/esco/occupation/e8bbc7fd-cfa2-406f-a664-57e5024cfbc5,1330,manager relații cu furnizorii de TIC,"directoare de relații cu furnizorii de TIC
manager  relații cu furnizorii de IT
director de relații cu furnizorii de TIC",,released,2024-01-25T12:31:35.497Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Managerii de relații cu furnizorii de TIC stabilesc și mențin relații de afaceri pozitive între părțile interesate (externe sau interne), desfășurând activități conforme cu procesele organizaționale. Gestionează, de asemenea, procesul de externalizare pentru departamentul TIC al organizației și comunicările din lanțul de aprovizionare.",1330.8,http://data.europa.eu/ux2/nace2.1/63
Occupation,http://data.europa.eu/esco/occupation/e8fca903-6590-48a8-8902-094bb41ee90c,2149,specialist în conducerea autonomă/specialistă în conducerea autonomă,"specialistă vehicul autonom
specialist mașini autonome
inginer de acționare extrem de automatizat
inginer autonom de vehicule
ingineră AV
inginer AV
inginer mașini autonome
ingineră testare și validare ADAS
ingineră auto cu conducere automată
inginer de testare și validare ADAS
inginer auto cu conducere automată
inginer testare și validare ADF
ingineră testare și validare ADF
specialistă vehicul conectat
ingineră autonom de vehicule
specialist vehicul conectat
specialist auto conectat
ingineră de conducere autonomă
specialist mașini conectate
inginer de conducere autonomă
specialist de vehicule conectate
specialistă auto autonom
specialistă C-V2X
inginer de testare și validare ADF
inginer de autovehicule de înaltă automatizate
specialistă auto conectat
inginer testare și validare ADAS
inginer în conducere autonomă
specialist auto autonom
specialist vehicul autonom
specialist vehicule autonome
inginer vehicule autonome
ingineră de acționare extrem de automatizat
specialist C-V2X",,released,2024-01-29T15:59:20.364Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Specialiștii în conducerea autonomă concep și supraveghează funcționarea unui vehicul autonom. Colectează date privind performanța sistemelor, efectuează testări ale vehiculelor și analizează datele de testare. Specialiștii în conducerea autonomă cunosc diferitele tehnologii utilizate în domeniul automobilelor autonome, sisteme auto și tehnologii auto.
	",2149.3,"http://data.europa.eu/ux2/nace2.1/621,
http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/291"
Occupation,http://data.europa.eu/esco/occupation/e91bc34c-0c4f-4ac9-8e2f-8f337d75f9ca,3315,evaluator de daune,,,released,2024-01-24T15:45:58.282Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Evaluatorii de daune analizează și evaluează creanțele de asigurare, investigând cazurile și determinând răspunderea și daunele, în conformitate cu politicile societății de asigurări. Intervievează solicitantul și martorii și întocmesc rapoarte pentru asigurator și, după caz, formulează recomandări pentru soluționare. Sarcinile care le revin evaluatorilor de daune includ efectuarea de plăți către asigurat în urma cererii sale, prin consultarea unor experți în daune-interese și prin furnizarea de informații prin telefon clienților.",3315.5,http://data.europa.eu/ux2/nace2.1/6621
Occupation,http://data.europa.eu/esco/occupation/e937449a-d9e0-4ab7-9ea5-4d3ac673be6d,3321,subscriitor asigurări,"subscriitor asigurări de viață
subscriitor asigurări comerciale
subscriitor asigurări auto
subscriitor asigurări de răspundere civilă",,released,2024-01-16T16:01:32.74Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Subscriitorii de asigurări evaluează riscurile comerciale și politicile în materie de răspundere civilă și iau decizii cu privire la bunurile comerciale. Inspectează stările proprietăților întreprinderilor, analizează politicile de inspecție, oferă asistență în ceea ce privește aspectele imobiliare și de închiriere, pregătesc contractele de credit și gestionează riscurile comerciale pentru a le alinia la practicile comerciale. Subscriitorii de asigurări analizează diverse informații de la potențialii clienți pentru a evalua probabilitatea ca aceștia să raporteze o cerere. Obiectivul lor este de a reduce la minimum riscurile pentru compania de asigurări și de a se asigura că prima de asigurare se aliniază la riscurile asociate. Pot fi specialiști în asigurări de viață, asigurări de sănătate, reasigurări, asigurări comerciale și asigurări de credite ipotecare.",3321.3,http://data.europa.eu/ux2/nace2.1/6512
Occupation,http://data.europa.eu/esco/occupation/e93b3b49-12e1-4b47-991c-dd4b0aec17d8,3315,evaluator proprietăți personale,,,released,2024-01-24T15:46:00.627Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Evaluatorii proprietăților personale efectuează analize detaliate și investigații privind obiecte personale, cum ar fi cărțile, vinul, obiectele de artă și antichitățile, pentru a determina valoarea acestora în scopuri de vânzare și de asigurare. Evaluează valoarea elementelor, luând în considerare vârsta, starea actuală, calitatea și dacă sunt necesare reparații. Evaluatorii proprietăților personale întocmesc rapoarte de evaluare.",3315.6,"http://data.europa.eu/ux2/nace2.1/7499,
http://data.europa.eu/ux2/nace2.1/6629"
Occupation,http://data.europa.eu/esco/occupation/e93d5c8d-1219-4c11-91d7-9d0ab8d9c08e,6221,tehnician stație reproducere în acvacultură,"piscicultor
tehnician stație de reproducere
tehniciană stație de reproducere",,released,2025-07-29T10:55:01.302Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tehnicianii de stație reproducere în acvacultură acționează și asigură controlul asupra tuturor aspectelor proceselor de producție din incubator, de la gestionarea stocului de genitori la etapa preliminară de creștere a puieților.",6221.4,http://data.europa.eu/ux2/nace2.1/032
Occupation,http://data.europa.eu/esco/occupation/e9507d34-c70f-474f-a4a3-d2cbfe50f6e9,1219,manager de securitate,"agent securitate
director departament securitate
inginer servicii de securitate",,released,2024-01-17T16:04:37.356Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Managerii de securitate asigură securitatea persoanelor, cum ar fi clienții și angajații, și activele societății, atât fixe, mobile, mașini, vehicule, cât și imobile. Asigură siguranța și securitatea prin aplicarea de politici de securitate, urmărirea diferitelor evenimente, punerea în aplicare a protocoalelor de securitate, crearea de proceduri de răspuns în situații de urgență, efectuarea de evaluări în materie de securitate și supravegherea membrilor personalului de securitate. 
 ",1219.1.2,http://data.europa.eu/ux2/nace2.1/8001
Occupation,http://data.europa.eu/esco/occupation/e95ea9ec-3ac6-4a2d-a3cc-f9e8829cf15e,3331,responsabil import-export produse chimice,specialist import-export produse chimice,,released,2024-01-24T15:53:34.418Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Responsabilii de import-export de produse chimice dețin și aplică cunoștințe aprofundate cu privire la mărfurile de import și de export, inclusiv cu privire la vămuire și la documente.",3331.2.1.4,http://data.europa.eu/ux2/nace2.1/4685
Occupation,http://data.europa.eu/esco/occupation/e9640041-ca34-4955-aa8c-629717d0dcda,4323,supraveghetor tramvaie,"dispecer de circulație
dispecer de circulație tramvaie
dispecer tramvaie
dispecer tramvai",,released,2024-01-16T13:18:45.759Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Supraveghetorii de tramvaie alocă și gestionează vehiculele de tramvai și vatmanii pentru transportul de pasageri, păstrând inclusiv evidența distanțelor parcurse și a reparațiilor efectuate.",4323.18,http://data.europa.eu/ux2/nace2.1/4912
Occupation,http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779,3117,geotehnist,"inginer geolog
pedolog
cercetător în geologie
glaciolog
geolog petrol
geolog consultant
volcanolog
cercetător în energie geotermică
analist geologie
sedimentolog
geolog prospector
geolog de teren
geolog în baze de roci
consultant geologie
geolog structural
geolog şantier
analist de cercetare în  geologie
geolog cuaternar
geologi
geolog specailizat în cărbune
geolog şef",,released,2024-01-24T15:22:23.5Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Geotehniștii colectează și procesează probe de rocă și sol în vederea efectuării de teste geomecanice. Descriu, de asemenea, calitatea masei de rocă, inclusiv structura, discontinuitățile, culoarea și rezistența la intemperii. Geotehniștii pot măsura mărimea deschiderilor subterane. Raportează informațiile colectate geologilor și inginerilor, după caz.",3117.2,"http://data.europa.eu/ux2/nace2.1/4313,
http://data.europa.eu/ux2/nace2.1/099"
Occupation,http://data.europa.eu/esco/occupation/e96cec32-9960-4496-a790-a9d2254906fc,4212,operator pistă de curse/operatoare pistă de curse,"tehnician totalizator
operatoare de tabel totalizator
manager totalizator
operator de tabel totalizator",,released,2024-01-16T15:45:09.158Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorii de piste de curse îndeplinesc funcțiile zilnice ale operațiunii aferente tabelului totalizator pe o pistă de curse de cai, cum ar fi introducerea și verificarea datelor din sistemul tabelului totalizator, pregătesc rapoartele pentru biroul de curse, oferă asistență la transmiterea de echipamente și piese de schimb ale societății. Întrețin, operează și depanează panourile totalizatoare și panourile auxiliare de pariuri. Operează instrumentele de comunicare utilizate la pista de curse. Instalează, demontează și întrețin echipamente.
   ",4212.8,http://data.europa.eu/ux2/nace2.1/920
Occupation,http://data.europa.eu/esco/occupation/e97ce81a-cf24-4012-b39e-f87bedc5b450,2131,nutriționist pentru animale,"expert hrană pentru animale
specialist  în hrana pentru animale
specialistă în hrana pentru animale
nutriționist veterinar",,released,2024-01-23T10:55:48.131Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Nutriționiștii pentru animale analizează valoarea nutrițională a hranei pentru animale pentru a furniza personalului din agricultură, din producție, din sectorul zoologic și din sectorul public recomandări privind alimentația animalelor. Efectuează cercetare privind produsele alimentare echilibrate din punct de vedere nutrițional și țin seama de evoluțiile tehnice și științifice pe această temă.",2131.2,"http://data.europa.eu/ux2/nace2.1/721,
http://data.europa.eu/ux2/nace2.1/1091"
